contig	start	stop	name	aCount	bCount	totalCount	log2_aFC	subject	samp
17	80400522	80408705	ENSG00000178927.12	271	358	629	-0.40166673591	SG023	S16
2	119981384	120023228	ENSG00000115107.15	33	9	42	1.87446911792	SG069	S47
6	106959730	107018326	ENSG00000112297.10	60	107	167	-0.8345763907930001	SG011	S8
19	1026298	1039068	ENSG00000064666.10	1712	1915	3627	-0.16166169041099998	SG038	S52
8	65500320	65711318	ENSG00000172817.3	29	6	35	2.27301849441	SG043	S62
2	62296582	62364740	ENSG00000229839.2	71	33	104	1.10535300015	SG044	S86
3	150259781	150321015	ENSG00000120742.6	1028	874	1902	0.234135079693	SG039	S74
X	13395307	13421138	ENSG00000226434.1	0	73	73	-inf	SG046	S57
20	4760669	4804291	ENSG00000101265.11	457	356	813	0.360316924092	SG044	S87
20	39765600	39804460	ENSG00000124181.10	80	128	208	-0.678071905113	SG031	S95
22	45586219	45636650	ENSG00000100364.14	106	61	167	0.797183117	SG021	S15
1	213025450	213031430	ENSG00000198468.3	3	21	24	-2.80735492206	SG007	S30
1	245014468	245027844	ENSG00000153187.12	73	129	202	-0.821402696543	SG024	S36
1	2488136	2496821	ENSG00000157873.13	1255	1476	2731	-0.234005357222	SG042	S84
1	111729796	111747157	ENSG00000162777.12	102	14	116	2.86507041991	SG023	S16
6	133135580	133138703	ENSG00000112306.7	1664	1424	3088	0.224706287175	SG043	S85
19	54960224	54972980	ENSG00000167615.12	257	412	669	-0.6808759779889999	SG026	S18
3	67410884	67705038	ENSG00000172340.10	22	60	82	-1.44745897697	SG027	S22
15	50647606	50659636	ENSG00000244879.3	16	56	72	-1.80735492206	SG002	S31
8	79578282	79632000	ENSG00000104427.7	5	24	29	-2.26303440583	SG025	S10
22	27042392	27072438	ENSG00000225783.2	125	70	195	0.836501267717	SG046	S57
15	59427113	59665099	ENSG00000157483.4	128	195	323	-0.60733031375	SG024	S13
X	48830134	48858675	ENSG00000068400.9	86	40	126	1.10433665981	SG148	S71
7	33053742	33102409	ENSG00000122643.14	71	34	105	1.06228427825	SG027	S44
2	152126979	152146571	ENSG00000123609.6	34	68	102	-1.0	SG024	S13
8	128806779	129113499	ENSG00000249859.3	130	192	322	-0.562594687693	SG037	S78
13	111175417	111214080	ENSG00000139832.3	85	33	118	1.36499681678	SG149	S89
1	40157854	40229586	ENSG00000084072.12	1	16	17	-4.0	SG038	S53
16	84599200	84651683	ENSG00000103187.6	790	410	1200	0.946228743559	SG025	S10
9	91975702	92113045	ENSG00000187764.7	212	330	542	-0.638401759683	SG069	S48
16	30389427	30411429	ENSG00000180035.6	361	271	632	0.413705985533	SG041	S58
4	17578815	17609595	ENSG00000002549.8	217	305	522	-0.491114200006	SG002	S72
19	22235254	22274282	ENSG00000197134.7	16	1	17	4.0	SG027	S44
17	53469974	53499353	ENSG00000108960.3	53	97	150	-0.871992387624	SG040	S49
11	43577986	43878160	ENSG00000149084.7	221	109	330	1.01971823461	SG041	S59
13	96453834	96705736	ENSG00000102595.14	23	54	77	-1.23132554611	SG039	S51
9	19375995	19380252	ENSG00000137154.8	83	43	126	0.948774676645	SG021	S15
1	101788893	101855859	ENSG00000231671.1	6	39	45	-2.70043971814	SG021	S14
16	1494935	1525581	ENSG00000103249.13	112	64	176	0.807354922058	SG022	S35
13	99853028	100038688	ENSG00000134882.11	53	14	67	1.92056553251	SG043	S62
14	106382685	106382715	ENSG00000211931.1	14	0	14	inf	SG152	S68
3	122399465	122449687	ENSG00000173193.9	554	1078	1632	-0.960399296703	SG037	S77
19	1086628	1095598	ENSG00000099817.7	64	116	180	-0.857980995128	SG021	S38
3	122296449	122357894	ENSG00000173200.8	309	488	797	-0.6592743096589999	SG031	S95
1	175126123	175162135	ENSG00000235750.5	337	242	579	0.477741543907	SG031	S95
2	113973574	114036527	ENSG00000125618.12	64	8	72	3.0	SG023	S39
15	45003675	45011075	ENSG00000166710.13	3132	2863	5995	0.129556542292	SG041	S59
7	32535038	33078516	ENSG00000105778.13	292	200	492	0.545968369105	SG025	S10
16	57086417	57092409	ENSG00000260145.1	74	33	107	1.16505924627	SG155	S19
1	169818772	169863408	ENSG00000000457.9	40	13	53	1.62148837675	SG023	S96
7	73248920	73256865	ENSG00000165171.6	18	0	18	inf	SG024	S13
17	16826229	16838153	ENSG00000128438.6	293	207	500	0.501269896923	SG023	S16
1	213031597	213072705	ENSG00000162769.8	103	61	164	0.75576318962	SG038	S52
17	37213272	37269443	ENSG00000263818.1	0	11	11	-inf	SG002	S72
6	3020388	3022984	ENSG00000270346.1	4	29	33	-2.85798099513	SG011	S8
20	35136563	35201794	ENSG00000232907.3	19	1	20	4.2479275134400005	SG044	S63
8	146015151	146017972	ENSG00000161016.11	30	73	103	-1.28293396327	SG040	S50
16	70147529	70195203	ENSG00000090857.9	210	64	274	1.7142455176700002	SG041	S58
5	133450402	133483920	ENSG00000081059.15	27	4	31	2.7548875021599994	SG006	S28
12	63359095	63359764	ENSG00000139239.6	18	0	18	inf	SG002	S7
19	18283972	18288927	ENSG00000216490.3	1243	1557	2800	-0.324942648027	SG037	S78
3	47892182	48130769	ENSG00000047849.17	139	215	354	-0.629251776866	SG045	S56
12	112337067	112340042	ENSG00000229186.3	17	2	19	3.08746284125	SG038	S52
21	47706251	47717665	ENSG00000182362.9	24	63	87	-1.39231742278	SG021	S14
4	4861393	4865663	ENSG00000163132.6	25	83	108	-1.73118324157	SG155	S19
X	53559057	53713673	ENSG00000086758.11	41	14	55	1.5501970825600002	SG022	S11
21	43791999	43816955	ENSG00000160183.9	5	121	126	-4.5969351423900005	SG031	S46
5	42756903	42802462	ENSG00000198865.5	19	0	19	inf	SG152	S68
19	6426048	6433790	ENSG00000181240.9	0	12	12	-inf	SG040	S73
19	16177831	16213813	ENSG00000167460.10	258	164	422	0.653675250805	SG149	S66
2	187350883	187374090	ENSG00000065548.13	19	3	22	2.66296501272	SG152	S68
3	122399465	122449687	ENSG00000173193.9	872	1135	2007	-0.380292257401	SG041	S59
17	25621102	25640657	ENSG00000109046.10	556	421	977	0.401264649657	SG040	S49
11	7260009	7490273	ENSG00000170743.12	64	19	83	1.75207248656	SG024	S13
1	11796141	11814859	ENSG00000177674.11	32	67	99	-1.06608919046	SG149	S90
8	144989321	145050902	ENSG00000178209.10	511	386	897	0.40472244367	SG148	S67
7	37960163	37991543	ENSG00000086289.7	45	16	61	1.49185309633	SG022	S11
7	64139332	64147771	ENSG00000271550.1	7	45	52	-2.68449817427	SG151	S64
17	21279509	21323179	ENSG00000184185.5	49	12	61	2.02974734339	SG149	S66
6	57179603	57513375	ENSG00000146143.13	55	7	62	2.97400479147	SG003	S27
19	18169805	18209754	ENSG00000096996.11	107	61	168	0.810729648838	SG011	S9
9	19375995	19380252	ENSG00000137154.8	135	61	196	1.14607825949	SG040	S73
X	40507558	40595110	ENSG00000180182.6	39	4	43	3.28540221886	SG031	S23
6	53132196	53213947	ENSG00000012660.9	20	57	77	-1.51096191928	SG001	S1
3	40351175	40353915	ENSG00000114784.3	21	63	84	-1.58496250072	SG030	S20
11	5710919	5757680	ENSG00000132274.11	837	1009	1846	-0.269626646556	SG155	S19
17	3575493	3599698	ENSG00000083454.17	26	73	99	-1.48938484074	SG027	S22
6	86159809	86205500	ENSG00000135318.7	13	0	13	inf	SG026	S17
11	5684425	5959849	ENSG00000132256.14	1344	1604	2948	-0.255141003676	SG041	S59
4	75858305	75975325	ENSG00000169116.7	143	71	214	1.0101242172700002	SG002	S72
1	39997510	40024379	ENSG00000243970.1	0	16	16	-inf	SG038	S52
16	56485402	56513012	ENSG00000087263.12	28	62	90	-1.14684138833	SG045	S79
1	160765864	160798051	ENSG00000122224.13	165	236	401	-0.516320835116	SG040	S49
12	109038885	109125372	ENSG00000110880.6	89	163	252	-0.8729947232649999	SG027	S22
5	175792471	175828866	ENSG00000175414.6	387	252	639	0.618909832644	SG040	S73
12	13080660	13137579	ENSG00000247498.5	1	14	15	-3.80735492206	SG043	S62
2	12857015	12882860	ENSG00000071575.7	36	9	45	2.0	SG038	S53
3	53258723	53290047	ENSG00000163931.11	662	809	1471	-0.289308485623	SG025	S33
7	99775186	99818169	ENSG00000066923.13	92	25	117	1.87970576628	SG001	S25
12	120532899	120555306	ENSG00000111737.7	22	51	73	-1.21299372333	SG041	S59
14	50085237	50087403	ENSG00000165502.6	31	8	39	1.95419631039	SG003	S2
X	129003040	129091504	ENSG00000235189.1	42	0	42	inf	SG152	S68
2	105713510	105719402	ENSG00000231851.1	76	135	211	-0.828888083607	SG027	S44
6	86370710	86388451	ENSG00000203875.6	501	78	579	2.68326457433	SG026	S17
19	9523272	9546254	ENSG00000174652.13	62	118	180	-0.928446738975	SG006	S4
1	31902192	31902614	ENSG00000268950.1	90	27	117	1.73696559417	SG003	S2
3	196669494	196670411	ENSG00000270170.1	72	21	93	1.77760757866	SG150	S93
1	155286654	155291478	ENSG00000225855.2	6	27	33	-2.16992500144	SG151	S88
14	107178820	107179338	ENSG00000211974.2	92	5	97	4.20163386117	SG026	S18
7	22157856	22396763	ENSG00000136237.14	28	71	99	-1.3423921974500002	SG040	S49
11	7260009	7490273	ENSG00000170743.12	69	15	84	2.20163386117	SG025	S34
11	86013253	86056969	ENSG00000149196.11	0	15	15	-inf	SG151	S65
9	6645956	6670635	ENSG00000236924.1	9	31	40	-1.7842713089400002	SG024	S13
22	17618401	17646158	ENSG00000069998.8	10	43	53	-2.10433665981	SG043	S61
5	57749809	57756087	ENSG00000145632.10	4	42	46	-3.39231742278	SG043	S61
22	37678068	37711382	ENSG00000100055.16	58	127	185	-1.13070369164	SG150	S92
5	138906016	139008018	ENSG00000131508.11	27	59	86	-1.1277555472	SG024	S37
17	74136646	74150731	ENSG00000267128.1	51	21	72	1.28010791919	SG150	S92
11	11292423	11643552	ENSG00000110328.5	28	8	36	1.80735492206	SG148	S67
19	18683418	18718551	ENSG00000006016.6	802	596	1398	0.428289905993	SG040	S73
5	6599352	6633404	ENSG00000037474.10	153	72	225	1.08746284125	SG031	S23
1	62660503	62678000	ENSG00000240563.1	11	0	11	inf	SG039	S74
11	43851259	43902276	ENSG00000246250.2	86	136	222	-0.6611980865479999	SG038	S52
X	148558521	148602635	ENSG00000010404.13	25	203	228	-3.02147972741	SG022	S35
17	36891298	36904631	ENSG00000056661.9	79	40	119	0.98185265329	SG069	S47
16	3415099	3536960	ENSG00000262621.2	88	49	137	0.8447217745219999	SG152	S68
16	2961938	3001209	ENSG00000059122.12	113	234	347	-1.0501857571700002	SG038	S52
19	55550476	55582659	ENSG00000160439.11	100	47	147	1.0892673381	SG152	S70
1	16944751	16961054	ENSG00000215908.5	133	83	216	0.680243004154	SG003	S2
1	247460714	247495148	ENSG00000162714.8	133	192	325	-0.52968006522	SG042	S60
10	134000404	134019280	ENSG00000151640.8	0	34	34	-inf	SG002	S31
6	155316488	155578642	ENSG00000146426.13	35	76	111	-1.1186444965	SG023	S96
19	2071037	2096331	ENSG00000172081.9	312	182	494	0.777607578664	SG025	S10
7	6500712	6522220	ENSG00000136240.5	131	209	340	-0.673936130543	SG022	S35
8	80947103	81143467	ENSG00000076554.11	49	93	142	-0.924448966993	SG040	S50
6	130686879	130764208	ENSG00000164484.7	4	34	38	-3.08746284125	SG038	S52
2	25016252	25045245	ENSG00000138092.6	18	53	71	-1.55799545312	SG043	S61
6	139561198	139613276	ENSG00000164440.10	6	27	33	-2.16992500144	SG041	S58
6	166733216	166756079	ENSG00000198818.5	268	193	461	0.47363215319	SG024	S37
6	37600284	37667082	ENSG00000112139.10	1	39	40	-5.28540221886	SG031	S95
X	47305278	47342345	ENSG00000147124.8	27	3	30	3.16992500144	SG046	S57
3	12938719	13114617	ENSG00000144711.9	167	266	433	-0.671578143027	SG030	S20
2	25600067	25896503	ENSG00000138101.14	207	93	300	1.15432814639	SG006	S28
20	57556263	57570188	ENSG00000101158.8	236	162	398	0.542793046477	SG148	S71
17	5264258	5322960	ENSG00000108559.7	649	518	1167	0.325266380313	SG150	S69
19	3630181	3700477	ENSG00000186111.4	54	114	168	-1.078002512	SG001	S1
15	75128457	75135538	ENSG00000140474.8	41	78	119	-0.927850214244	SG027	S44
2	62296582	62364740	ENSG00000229839.2	30	62	92	-1.0473057147799998	SG022	S35
22	50686121	50700254	ENSG00000188130.9	140	209	349	-0.578076115136	SG045	S56
17	16826229	16838153	ENSG00000128438.6	331	482	813	-0.5422019294229999	SG027	S45
5	96149731	96271097	ENSG00000247121.2	819	249	1068	1.7177177095700005	SG041	S59
14	106320349	106322323	ENSG00000211899.3	5366	2227	7593	1.2687454964700002	SG025	S33
16	12654613	12704901	ENSG00000259899.1	365	494	859	-0.436614577817	SG041	S59
7	116451124	116562103	ENSG00000198898.8	188	109	297	0.786404526901	SG041	S58
1	213123862	213165379	ENSG00000143494.11	70	24	94	1.54432051622	SG044	S86
11	57308979	57318108	ENSG00000214872.4	4	21	25	-2.39231742278	SG039	S51
22	37521878	37571094	ENSG00000100385.9	242	159	401	0.60598028199	SG037	S77
15	34671272	34880704	ENSG00000175265.13	55	117	172	-1.08900500606	SG155	S41
3	40498783	40503861	ENSG00000188846.9	312	521	833	-0.7397373434160001	SG041	S59
17	17115526	17140496	ENSG00000154803.8	27	59	86	-1.1277555472	SG021	S14
X	47305278	47342345	ENSG00000147124.8	21	1	22	4.3923174227800015	SG022	S11
X	118749687	118827333	ENSG00000125354.18	6	64	70	-3.41503749928	SG046	S57
12	120634489	120639038	ENSG00000089157.11	73	36	109	1.01989955744	SG038	S76
14	59100685	59115039	ENSG00000165617.10	13	50	63	-1.94341647163	SG042	S83
17	40610862	40674629	ENSG00000033627.10	71	34	105	1.06228427825	SG042	S83
20	62665697	62671315	ENSG00000196421.3	187	1	188	7.54689445989	SG043	S61
19	20718631	20748615	ENSG00000237440.4	62	27	89	1.19930880822	SG041	S59
X	48886242	48901012	ENSG00000068323.12	3	74	77	-4.62449086491	SG152	S70
22	22311397	22337213	ENSG00000100038.15	57	112	169	-0.974464907893	SG148	S67
12	102090725	102137918	ENSG00000111666.6	6	27	33	-2.16992500144	SG022	S12
4	5749811	5894785	ENSG00000072832.10	22	73	95	-1.7303929402400002	SG046	S80
11	289138	296107	ENSG00000142102.11	159	296	455	-0.8965704103450001	SG045	S56
17	5095379	5151364	ENSG00000261879.1	434	705	1139	-0.699928214842	SG038	S53
16	89154783	89222254	ENSG00000176715.11	101	163	264	-0.690516671479	SG151	S65
6	12514342	12515006	ENSG00000212802.3	121	0	121	inf	SG046	S57
6	57179603	57513375	ENSG00000146143.13	5	37	42	-2.88752527074	SG046	S80
20	60758085	60778624	ENSG00000101181.13	63	106	169	-0.750640531063	SG155	S19
3	128444965	128533639	ENSG00000075785.8	55	97	152	-0.818553128662	SG040	S50
14	107078373	107078869	ENSG00000211968.2	106	5	111	4.405992359680001	SG022	S11
12	63359095	63359764	ENSG00000139239.6	26	0	26	inf	SG046	S80
9	137533620	137736686	ENSG00000130635.11	288	508	796	-0.8187596853300001	SG045	S79
13	46916139	46964177	ENSG00000102445.14	67	29	96	1.20810819533	SG002	S72
X	69664711	69725337	ENSG00000082458.7	26	5	31	2.37851162325	SG022	S35
7	134777115	134855547	ENSG00000122783.12	740	533	1273	0.4733897377570001	SG042	S84
2	68592305	68624585	ENSG00000115956.9	818	964	1782	-0.236932303288	SG027	S44
11	63340667	63384355	ENSG00000176485.6	36	10	46	1.84799690655	SG038	S53
X	49091927	49106896	ENSG00000101997.8	39	8	47	2.28540221886	SG038	S53
2	190306159	190340291	ENSG00000115368.5	135	82	217	0.7192635924330001	SG148	S94
17	3575493	3599698	ENSG00000083454.17	87	527	614	-2.5987156557900004	SG155	S19
7	1200121	1204903	ENSG00000229043.2	89	29	118	1.61775243584	SG002	S31
9	137533620	137736686	ENSG00000130635.11	292	165	457	0.8235023446340001	SG024	S36
8	124428965	124479470	ENSG00000156795.2	154	102	256	0.594361198723	SG043	S85
2	37375673	37376447	ENSG00000224891.1	1	14	15	-3.80735492206	SG151	S88
15	91445448	91465814	ENSG00000196547.10	74	124	198	-0.744742944758	SG022	S12
4	25749055	25865382	ENSG00000091490.6	138	50	188	1.464668267	SG023	S96
7	39605975	39649919	ENSG00000241127.3	46	19	65	1.27563444261	SG151	S64
13	43460524	43566385	ENSG00000133106.10	45	108	153	-1.2630344058299998	SG002	S31
19	35810164	35838258	ENSG00000012124.10	352	470	822	-0.417085327928	SG002	S7
13	43597339	43683045	ENSG00000120675.4	48	149	197	-1.63420601974	SG003	S2
17	49242796	49249108	ENSG00000243678.7	502	357	859	0.491763289922	SG038	S76
15	81451916	81601393	ENSG00000172349.12	102	177	279	-0.795180208112	SG150	S69
19	49990811	49995565	ENSG00000142541.12	1919	2321	4240	-0.274391811149	SG025	S10
15	31619058	31727868	ENSG00000169926.5	268	194	462	0.466176348271	SG151	S64
3	47892182	48130769	ENSG00000047849.17	152	219	371	-0.526859546158	SG148	S94
1	213025450	213031430	ENSG00000198468.3	34	9	43	1.91753783981	SG025	S34
8	144063155	144099854	ENSG00000247317.3	23	4	27	2.52356195606	SG040	S50
3	98451099	98540045	ENSG00000064225.8	14	39	53	-1.4780472968	SG027	S45
X	73012040	73048902	ENSG00000270641.1	171	27	198	2.66296501272	SG031	S23
12	120634489	120639038	ENSG00000089157.11	16	0	16	inf	SG007	S30
19	49375649	49379314	ENSG00000087074.7	1178	923	2101	0.351936986185	SG149	S90
5	175810949	175815976	ENSG00000048162.15	300	172	472	0.802553935794	SG040	S49
6	6144318	6321246	ENSG00000124491.11	1	15	16	-3.90689059561	SG037	S78
X	57002803	57021970	ENSG00000204271.6	2	19	21	-3.2479275134400005	SG007	S30
16	2961938	3001209	ENSG00000059122.12	141	68	209	1.05208851115	SG040	S50
19	22235254	22274282	ENSG00000197134.7	23	4	27	2.52356195606	SG040	S50
X	46464753	46618490	ENSG00000065923.5	19	65	84	-1.77444029958	SG007	S6
12	133200348	133263945	ENSG00000177084.12	272	171	443	0.669610326364	SG001	S25
17	49242796	49249108	ENSG00000243678.7	197	289	486	-0.552873863044	SG023	S39
17	70422080	70424993	ENSG00000263680.2	97	37	134	1.3904594765600002	SG022	S11
8	98787285	98865241	ENSG00000104341.12	13	55	68	-2.08091999538	SG045	S55
11	236546	252981	ENSG00000185627.13	327	453	780	-0.470220414548	SG151	S64
20	361261	378203	ENSG00000101255.6	102	158	260	-0.631355406206	SG006	S4
17	30819540	31204195	ENSG00000176658.12	99	54	153	0.874469117916	SG155	S19
19	41903385	41930910	ENSG00000248098.6	235	103	338	1.19001641938	SG027	S44
1	213031597	213072705	ENSG00000162769.8	63	113	176	-0.842899038915	SG069	S48
16	1494935	1525581	ENSG00000103249.13	291	178	469	0.7091419119419999	SG024	S13
12	104359582	104382652	ENSG00000139372.10	19	0	19	inf	SG030	S43
3	150458914	150481264	ENSG00000181788.3	70	21	91	1.73696559417	SG040	S49
1	111415775	111442550	ENSG00000143119.8	717	953	1670	-0.4105030952080001	SG042	S60
9	137533620	137736686	ENSG00000130635.11	241	166	407	0.537849904883	SG041	S59
11	125439112	125454575	ENSG00000149547.10	117	66	183	0.8259706002249999	SG003	S27
2	231191899	231268447	ENSG00000185404.12	116	176	292	-0.60145062351	SG046	S80
11	2397407	2418649	ENSG00000110651.7	7	31	38	-2.14684138833	SG151	S65
22	35653445	35691800	ENSG00000100281.9	31	69	100	-1.15432814639	SG042	S84
6	133135580	133138703	ENSG00000112306.7	1444	1654	3098	-0.195888492284	SG038	S52
8	29190581	29208185	ENSG00000120875.4	227	148	375	0.617095121662	SG025	S33
X	114795501	114885181	ENSG00000102024.13	27	0	27	inf	SG152	S68
3	52558512	52569070	ENSG00000168268.6	48	88	136	-0.874469117916	SG041	S82
19	15464196	15490609	ENSG00000105127.4	33	11	44	1.58496250072	SG152	S68
16	85007787	85045141	ENSG00000153786.8	160	245	405	-0.614709844115	SG001	S26
6	6144318	6321246	ENSG00000124491.11	151	292	443	-0.951419819555	SG155	S19
11	47260853	47270457	ENSG00000134575.5	31	67	98	-1.11189288007	SG022	S12
1	169631245	169823221	ENSG00000000460.12	224	139	363	0.6884138493340001	SG069	S24
7	127292234	127732659	ENSG00000197157.6	204	278	482	-0.446515730752	SG021	S38
2	54683422	54896812	ENSG00000115306.11	262	177	439	0.565817451454	SG024	S36
20	43104526	43123244	ENSG00000124120.6	8	35	43	-2.12928301694	SG001	S26
12	4382938	4414516	ENSG00000118971.3	532	428	960	0.3138154491	SG042	S83
4	5749811	5894785	ENSG00000072832.10	36	93	129	-1.36923380967	SG046	S81
22	22781876	22782371	ENSG00000211654.2	20	2	22	3.32192809489	SG041	S58
16	420773	434396	ENSG00000129925.6	153	225	378	-0.556393348524	SG040	S73
1	7844380	7905237	ENSG00000049246.10	2	18	20	-3.16992500144	SG046	S57
18	47013709	47018248	ENSG00000265496.2	43	93	136	-1.11289405641	SG002	S7
21	43791999	43816955	ENSG00000160183.9	7	71	78	-3.34239219745	SG155	S42
11	7260009	7490273	ENSG00000170743.12	39	9	48	2.11547721742	SG027	S22
19	4838423	4867780	ENSG00000105355.4	159	17	176	3.22542011403	SG042	S60
22	42321045	42322822	ENSG00000159958.3	328	244	572	0.426814667055	SG152	S91
20	61584052	61599949	ENSG00000101194.13	550	417	967	0.399384234967	SG150	S92
22	38879453	38903665	ENSG00000100201.14	588	416	1004	0.499232626695	SG041	S82
19	50433021	50437192	ENSG00000169136.4	770	253	1023	1.60572106089	SG022	S12
7	134777115	134855547	ENSG00000122783.12	557	400	957	0.477677327565	SG046	S80
10	88810243	88854623	ENSG00000148672.7	0	20	20	-inf	SG044	S63
19	16771938	16800840	ENSG00000072954.2	62	113	175	-0.8659826520280001	SG025	S33
2	231033634	231090444	ENSG00000135899.12	189	319	508	-0.7551701895440001	SG045	S79
6	167342992	167370672	ENSG00000026297.11	1056	1231	2287	-0.221220927126	SG151	S65
14	106202680	106209408	ENSG00000211896.2	0	41	41	-inf	SG002	S7
3	124801480	124931708	ENSG00000221955.6	320	210	530	0.6076825772209999	SG149	S66
8	98787285	98865241	ENSG00000104341.12	5	25	30	-2.32192809489	SG027	S45
1	22351681	22357716	ENSG00000218510.3	66	154	220	-1.22239242134	SG069	S47
10	43881065	43904614	ENSG00000169813.12	96	155	251	-0.6911619045530001	SG027	S45
20	23608534	23619110	ENSG00000101439.4	44	104	148	-1.2410080995	SG044	S86
6	168227602	168372703	ENSG00000130396.16	89	41	130	1.11818142635	SG011	S32
3	127770484	127790526	ENSG00000058262.5	557	449	1006	0.310961882599	SG046	S80
22	37611778	37611931	ENSG00000226233.1	20	2	22	3.32192809489	SG023	S96
11	67273968	67276102	ENSG00000167797.3	99	42	141	1.2370391973	SG038	S53
4	778745	819986	ENSG00000168993.10	36	11	47	1.7104933828100002	SG152	S68
13	43460524	43566385	ENSG00000133106.10	185	49	234	1.9166716164	SG025	S33
19	17186591	17325346	ENSG00000099331.9	638	489	1127	0.383721958813	SG025	S34
14	95873606	95876427	ENSG00000229645.4	38	14	52	1.44057259139	SG150	S69
1	207101863	207119811	ENSG00000162896.5	47	125	172	-1.4111954329799998	SG155	S19
18	10670238	11148587	ENSG00000154864.7	25	3	28	3.05889368905	SG021	S15
3	53258723	53290047	ENSG00000163931.11	556	716	1272	-0.364874704541	SG006	S29
1	171750788	171783163	ENSG00000010165.15	104	178	282	-0.775293712825	SG026	S18
X	39909068	40036582	ENSG00000183337.12	18	1	19	4.16992500144	SG046	S81
1	236681300	236716281	ENSG00000116977.14	760	469	1229	0.6964114958159999	SG031	S46
4	187025573	187093821	ENSG00000109794.9	37	10	47	1.88752527074	SG046	S81
17	21279509	21323179	ENSG00000184185.5	6	27	33	-2.16992500144	SG040	S73
8	79578282	79632000	ENSG00000104427.7	9	33	42	-1.87446911792	SG021	S38
X	153172821	153193873	ENSG00000089820.11	276	68	344	2.02106161553	SG031	S95
19	22235254	22274282	ENSG00000197134.7	21	2	23	3.39231742278	SG040	S73
7	44084239	44109055	ENSG00000136279.14	176	258	434	-0.551795636786	SG155	S42
17	25621102	25640657	ENSG00000109046.10	340	459	799	-0.432959407276	SG069	S47
5	180467225	180488523	ENSG00000165810.12	72	1	73	6.16992500144	SG038	S52
2	37477645	37551951	ENSG00000115825.5	40	77	117	-0.944858445808	SG043	S85
10	49872244	49880469	ENSG00000236800.1	0	17	17	-inf	SG039	S51
19	58897767	58906173	ENSG00000083845.4	1190	1442	2632	-0.277109591046	SG027	S44
5	95860971	96115299	ENSG00000153113.19	229	129	358	0.827976532674	SG027	S44
12	63359095	63359764	ENSG00000139239.6	0	20	20	-inf	SG030	S43
6	86159809	86205500	ENSG00000135318.7	1	14	15	-3.80735492206	SG007	S6
3	124480795	124620265	ENSG00000082781.7	16	2	18	3.0	SG151	S65
11	289138	296107	ENSG00000142102.11	76	151	227	-0.990477225881	SG022	S11
14	105391153	105399574	ENSG00000166428.8	61	3	64	4.34577483684	SG007	S6
2	101624079	101869263	ENSG00000204634.8	50	17	67	1.55639334852	SG148	S94
5	123972608	124084500	ENSG00000168916.11	25	6	31	2.05889368905	SG155	S42
8	11351510	11422113	ENSG00000136573.8	299	873	1172	-1.5458361694299998	SG149	S66
2	242673994	242708226	ENSG00000180902.12	129	235	364	-0.8652896911419999	SG069	S47
1	85391268	85462796	ENSG00000153898.8	400	673	1073	-0.7506065048360001	SG041	S58
14	74551499	74667936	ENSG00000205659.6	53	19	72	1.47999294112	SG022	S11
